Total_runs	Proportion_of_Starting_failure	Proportion_failure_after_draws
37859	0.2223513563485565	0.06442325470825959
37860	0.22237189646064448	0.0644215530903328
37861	0.22236602308444045	0.06441985156229366
37862	0.2223601500184882	0.06441815012413502
37863	0.2223542772627631	0.06441644877584977
37864	0.22234840481724066	0.0644147475174308
37865	0.22234253268189622	0.06441304634887099
37866	0.22233666085670523	0.0644113452701632
37867	0.22233078934164313	0.06440964428130035
37868	0.22232491813668534	0.06440794338227528
37869	0.2223190472418073	0.06440624257308089
37870	0.2223395827832057	0.06440454185371006
37871	0.22233371181114836	0.06440284122415568
37872	0.22232784114913393	0.06440114068441065
37873	0.2223219707971378	0.06439944023446782
37874	0.22231610075513544	0.06439773987432011
37875	0.22233663366336634	0.0643960396039604
37876	0.22233076354419684	0.06439433942338156
37877	0.2223512949811231	0.06441904057871531
37878	0.22234542478483552	0.06441733988066951
37879	0.22233955489849258	0.06441563927242007
37880	0.2223336853220697	0.06441393875395987
37881	0.22232781605554236	0.0644122383252818
37882	0.22234834486035585	0.06441053798637876
37883	0.22234247551672254	0.06440883773724362
37884	0.22236300285080773	0.06440713757786928
37885	0.22235713343011745	0.06440543750824865
37886	0.2223512643192736	0.0644037375283746
37887	0.22234539551825164	0.06440203763824003
37888	0.22233952702702703	0.06440033783783784
37889	0.22236005173005358	0.06439863812716091
37890	0.22235418316178412	0.06439693850620216
37891	0.22237470639465837	0.06439523897495447
37892	0.22239522854428376	0.06439353953341075
37893	0.22238935951231098	0.06439184018156388
37894	0.2223834907900987	0.06439014091940677
37895	0.22240401108325636	0.06438844174693231
37896	0.2223981422841461	0.06438674266413341
37897	0.22239227379475948	0.06438504367100298
37898	0.22238640561507203	0.0643833447675339
37899	0.22238053774505923	0.06438164595371909
37900	0.22237467018469656	0.06437994722955145
37901	0.22236880293395953	0.06437824859502388
37902	0.22236293599282358	0.06437655005012928
37903	0.2223570693612643	0.06437485159486056
37904	0.22235120303925707	0.06437315322921064
37905	0.22237171877061074	0.06437145495317241
37906	0.2223658523716562	0.06436975676673877
37907	0.222359986282217	0.06436805866990265
37908	0.22238050015827793	0.06439274031866625
37909	0.22237463399192803	0.06439104170513599
37910	0.2223687681350567	0.06438934318121868
37911	0.22236290258763947	0.06438764474690722
37912	0.22235703734965181	0.06438594640219455
37913	0.22235117242106928	0.06438424814707357
37914	0.2223453078018674	0.06438254998153717
37915	0.22233944349202162	0.06438085190557827
37916	0.22233357949150753	0.06437915391918979
37917	0.22232771580030067	0.06437745602236464
37918	0.2223218524183765	0.06437575821509574
37919	0.2223159893457106	0.06437406049737598
37920	0.22233649789029536	0.06439873417721519
37921	0.22233063474064502	0.06439703594314496
37922	0.22232477190021624	0.06439533779863932
37923	0.22234527859082878	0.06439363974369117
37924	0.22233941567345217	0.06439194177829342
37925	0.22235992089650627	0.06439024390243903
37926	0.22235405790223067	0.06438854611612087
37927	0.22234819521712765	0.06438684841933187
37928	0.22234233284117275	0.06438515081206496
37929	0.22233647077434154	0.06438345329431305
37930	0.22235697337200105	0.06438175586606908
37931	0.22235111122828294	0.06438005852732594
37932	0.22237161235895814	0.06437836127807656
37933	0.22236575013840193	0.06437666411831387
37934	0.22235988822692043	0.06437496704803079
37935	0.22235402662448925	0.06437327006722024
37936	0.22234816533108392	0.06437157317587516
37937	0.22236866383741466	0.0643962358647231
37938	0.2223628024671833	0.06439453845748326
37939	0.2223832995071035	0.06441919924088668
37940	0.22237743806009488	0.06441750131787032
37941	0.2223715769220632	0.0644158034843573
37942	0.22239207211006273	0.06444046175741922
37943	0.2224125662177477	0.0644387634082703
37944	0.2224067046173308	0.0644370651486401
37945	0.22240084332586638	0.06443536697852155
37946	0.22239498234333	0.06443366889790755
37947	0.22241547421403537	0.06443197090679105
37948	0.22240961315484348	0.06443027300516496
37949	0.22240375240454294	0.06442857519302221
37950	0.22239789196310936	0.06442687747035573
37951	0.22241838159732286	0.06442517983715844
37952	0.22241252107925802	0.06442348229342328
37953	0.22243300924828077	0.06442178483914315
37954	0.22242714865363333	0.06442008747431101
37955	0.22242128836780398	0.06441839019891978
37956	0.22244177468647908	0.06441669301296238
37957	0.2224359143241036	0.06441499591643175
37958	0.22243005427050952	0.06441329890932083
37959	0.22242419452567244	0.06441160199162255
37960	0.22244467860906217	0.06443624868282402
37961	0.22243881878770316	0.06443455124996707
37962	0.22243295927506454	0.06443285390653812
37963	0.22242710007112187	0.06443115665253009
37964	0.2224212411758508	0.06442945948793594
37965	0.2224153825892269	0.06442776241274858
37966	0.22240952431122582	0.06442606542696097
37967	0.22243000500434587	0.06442436853056602
37968	0.22242414664981036	0.06442267172355667
37969	0.22241828860386104	0.06442097500592589
37970	0.22241243086647353	0.06441927837766658
37971	0.22240657343762346	0.06441758183877169
37972	0.22240071631728642	0.06441588538923418
37973	0.22239485950543808	0.06441418902904696
37974	0.22238900300205403	0.06441249275820297
37975	0.22240947992100066	0.0644107965766952
37976	0.2224036233410575	0.06440910048451653
37977	0.2223977670695421	0.06440740448165995
37978	0.22239191110643003	0.06440570856811838
37979	0.22238605545169698	0.06440401274388478
37980	0.2223802001053186	0.06440231700895208
37981	0.22237434506727047	0.06440062136331323
37982	0.2223948185982834	0.06439892580696119
37983	0.22238896348366374	0.0643972303398889
37984	0.22238310867733782	0.0643955349620893
37985	0.2223772541792813	0.06439383967355534
37986	0.2223713999894698	0.06439214447428
37987	0.222365546107879	0.0643904493642562
37988	0.22235969253448457	0.06438875434347689
37989	0.22235383926926217	0.06438705941193504
37990	0.22237430902869176	0.06441168728612792
37991	0.22236845568687322	0.06440999184017267
37992	0.22236260265319013	0.0644082964834702
37993	0.22235674992761825	0.06440660121601348
37994	0.22235089751013318	0.06440490603779545
37995	0.22234504540071062	0.06440321094880905
37996	0.22233919359932625	0.06440151594904726
37997	0.22233334210595573	0.06439982103850304
37998	0.22232749092057477	0.06439812621716932
37999	0.22232164004315902	0.06439643148503908
38000	0.22231578947368422	0.06439473684210527
38001	0.222309939212126	0.06439304228836083
38002	0.22230408925846007	0.06439134782379875
38003	0.22229823961266215	0.06438965344841197
38004	0.22229239027470793	0.06438795916219345
38005	0.22231285357189842	0.06438626496513616
38006	0.22233331579224333	0.06438457085723306
38007	0.22232746599310654	0.06438287683847713
38008	0.2223216165017891	0.06438118290886129
38009	0.22231576731826672	0.06437948906837854
38010	0.22230991844251513	0.06437779531702184
38011	0.22230406987451	0.06437610165478413
38012	0.22232452909607492	0.06437440808165842
38013	0.22234498724120697	0.06437271459763765
38014	0.2223391382122376	0.06437102120271479
38015	0.2223332894909904	0.06436932789688281
38016	0.22232744107744107	0.06436763468013468
38017	0.22232159297156534	0.06436594155246338
38018	0.22231574517333894	0.06436424851386185
38019	0.22233620032089219	0.0643625555643231
38020	0.22233035244608101	0.06436086270384009
38021	0.22232450487888272	0.06435916993240577
38022	0.22231865761927305	0.06435747725001315
38023	0.22231281066722772	0.06435578465665519
38024	0.2223069640227225	0.06435409215232485
38025	0.22230111768573307	0.06435239973701512
38026	0.2222952716562352	0.06435070741071898
38027	0.22228942593420464	0.0643490151734294
38028	0.22228358051961714	0.06434732302513937
38029	0.22227773541244839	0.06434563096584185
38030	0.22227189061267422	0.06434393899552984
38031	0.22229234045909915	0.06436854145302516
38032	0.22228649558266722	0.06436684896928901
38033	0.22228065101359346	0.06436515657455368
38034	0.2223010990166693	0.06436346426881212
38035	0.2222952543709741	0.06436177205205731
38036	0.2222894100326007	0.06436007992428226
38037	0.22228356600152482	0.06435838788547993
38038	0.22227772227772227	0.0643566959356433
38039	0.2222718788611688	0.06435500407476537
38040	0.22226603575184017	0.06435331230283911
38041	0.22226019294971217	0.06435162061985752
38042	0.22225435045476052	0.06434992902581357
38043	0.22224850826696108	0.06434823752070026
38044	0.22224266638628956	0.06434654610451057
38045	0.22223682481272178	0.06434485477723748
38046	0.22225726751826735	0.064343163538874
38047	0.22225142586800536	0.0643414723894131
38048	0.22227186711522287	0.06433978132884777
38049	0.22226602538831508	0.06433809035717102
38050	0.22226018396846256	0.06433639947437582
38051	0.2222543428556411	0.06433470868045518
38052	0.22224850204982655	0.06433301797540208
38053	0.22224266155099467	0.06433132735920952
38054	0.22223682135912126	0.0643296368318705
38055	0.22225725923006176	0.06432794639337801
38056	0.2222514189615304	0.06432625604372504
38057	0.22224557899992117	0.06432456578290459
38058	0.22223973934520994	0.06432287561090966
38059	0.2222338999973725	0.06432118552773326
38060	0.22222806095638464	0.06431949553336837
38061	0.2222222222222222	0.06431780562780799
38062	0.22224265671798643	0.06431611581104514
38063	0.22223681790715394	0.0643144260830728
38064	0.22223097940311054	0.06431273644388398
38065	0.22222514120583212	0.0643110468934717
38066	0.2222193033152945	0.06430935743182893
38067	0.22223973520371976	0.06430766805894869
38068	0.22226016601870338	0.06433224755700326
38069	0.22225432766818146	0.06433055767159632
38070	0.22224848962437616	0.06432886787496717
38071	0.22224265188726328	0.06432717816710883
38072	0.22223681445681867	0.06432548854801429
38073	0.22223097733301814	0.06432379901767657
38074	0.2222514051583758	0.06432210957608867
38075	0.22224556795797767	0.0643204202232436
38076	0.2222397310641874	0.06431873095913436
38077	0.22226015705018778	0.06431704178375397
38078	0.22228058196333841	0.06434161458059771
38079	0.22227474460988997	0.06433992489298564
38080	0.2222689075630252	0.06433823529411764
38081	0.22226307082271998	0.06433654578398676
38082	0.22225723438895015	0.064334856362586
38083	0.22225139826169157	0.06433316702990836
38084	0.22224556244092006	0.06433147778594686
38085	0.22223972692661154	0.0643297886306945
38086	0.2222338917187418	0.0643280995641443
38087	0.22222805681728675	0.06432641058628928
38088	0.2222222222222222	0.06432472169712246
38089	0.2222163879335241	0.06432303289663682
38090	0.22223680756103964	0.06432134418482541
38091	0.22223097319576804	0.06431965556168123
38092	0.22222513913682662	0.06431796702719732
38093	0.22224555692646944	0.06431627858136665
38094	0.22223972279099072	0.06431459022418229
38095	0.22223388896180601	0.06431290195563723
38096	0.2222280554388912	0.06431121377572449
38097	0.2222222222222222	0.0643095256844371
38098	0.2222163893117749	0.06430783768176807
38099	0.22223680411559357	0.06430614976771044
38100	0.22223097112860893	0.06430446194225722
38101	0.22222513844780978	0.06430277420540144
38102	0.222219306073172	0.06430108655713611
38103	0.22221347400467154	0.06429939899745427
38104	0.2222076422422843	0.06429771152634894
38105	0.22220181078598608	0.06429602414381315
38106	0.2221959796357529	0.06429433684983991
38107	0.2221901487915606	0.06429264964442229
38108	0.22221055946258003	0.0643172037367482
38109	0.2222309690624262	0.06431551601983783
38110	0.22222513775911834	0.0643138283914983
38111	0.2222193067618273	0.0643121408517226
38112	0.22221347607052896	0.06431045340050377
38113	0.22220764568519927	0.06430876603783486
38114	0.22220181560581415	0.06430707876370888
38115	0.22219598583234948	0.06430539157811885
38116	0.22221639206632385	0.06432994018260048
38117	0.22221056221633392	0.06432825248576751
38118	0.22220473267222834	0.0643265648774857
38119	0.22219890343398305	0.06432487735774811
38120	0.2222193074501574	0.06432318992654774
38121	0.22221347813541092	0.06432150258387766
38122	0.22220764912648863	0.06431981532973087
38123	0.22220182042336648	0.06431812816410042
38124	0.22219599202602036	0.06431644108697933
38125	0.22219016393442623	0.06431475409836065
38126	0.22218433614856004	0.06431306719823743
38127	0.22220473680069242	0.06431138038660267
38128	0.22219890893831304	0.06430969366344944
38129	0.22219308138162552	0.06430800702877075
38130	0.2222134801993181	0.06433254655127196
38131	0.22220765256615352	0.06433085940573287
38132	0.2222018252386447	0.06432917234868352
38133	0.22219599821676764	0.06432748538011696
38134	0.2222163948182724	0.06432579850002622
38135	0.2222105677199423	0.06432411170840435
38136	0.22220474092720788	0.06432242500524439
38137	0.2221989144400451	0.06432073839053937
38138	0.2221930882584299	0.06431905186428234
38139	0.2221872623823383	0.06431736542646635
38140	0.2221814368117462	0.06431567907708442
38141	0.2221756115466296	0.06431399281612962
38142	0.2221697865869645	0.06431230664359498
38143	0.22216396193272683	0.06431062055947356
38144	0.2221581375838926	0.06430893456375839
38145	0.22217852929610696	0.06430724865644252
38146	0.2221727048707597	0.06430556283751901
38147	0.2221930951319894	0.06430387710698089
38148	0.2221872706301772	0.06430219146482122
38149	0.22220765944061444	0.06430050591103305
38150	0.22220183486238532	0.06429882044560943
38151	0.22219601058949962	0.06429713506854343
38152	0.22221639756762424	0.06429544977982805
38153	0.22223678347705292	0.0642937645794564
38154	0.22223095874613408	0.0642920794674215
38155	0.22222513432053467	0.06429039444371643
38156	0.22221931020023064	0.06428870950833421
38157	0.222213486385198	0.06428702466126791
38158	0.22220766287541277	0.06428533990251062
38159	0.22220183967085091	0.06428365523205534
38160	0.22219601677148848	0.06428197064989517
38161	0.22219019417730143	0.06428028615602316
38162	0.2221843718882658	0.06427860175043237
38163	0.22217854990435762	0.06427691743311585
38164	0.22219893092967194	0.06430143590818573
38165	0.2222193108869383	0.06429975108083322
38166	0.22221348844521302	0.06429806634177017
38167	0.22220766630859118	0.0642963816909896
38168	0.22220184447704883	0.0642946971284846
38169	0.22219602295056198	0.06429301265424821
38170	0.22219020172910664	0.06429132826827351
38171	0.22218438081265882	0.06428964397055356
38172	0.22217856020119459	0.06428795976108143
38173	0.22217273989468997	0.06428627563985016
38174	0.22216691989312098	0.06428459160685283
38175	0.22216110019646365	0.06428290766208251
38176	0.22215528080469404	0.06428122380553228
38177	0.2221494617177882	0.06427954003719517
38178	0.22214364293572214	0.06427785635706428
38179	0.22213782445847194	0.06427617276513266
38180	0.22213200628601362	0.0642744892613934
38181	0.22215237945575025	0.06427280584583955
38182	0.2221465612068514	0.0642711225184642
38183	0.2221669329282665	0.0642694392792604
38184	0.22216111460297508	0.06426775612822125
38185	0.22215529658242766	0.0642660730653398
38186	0.22214947886660033	0.06426439009060912
38187	0.22214366145546913	0.06426270720402232
38188	0.22216403058552425	0.06426102440557244
38189	0.2221582130980125	0.06425934169525256
38190	0.22215239591516103	0.06425765907305578
38191	0.22214657903694587	0.06425597653897515
38192	0.2221407624633431	0.06425429409300377
38193	0.2221349461943288	0.0642526117351347
38194	0.22212913022987904	0.06425092946536105
38195	0.2221233145699699	0.06424924728367587
38196	0.22211749921457744	0.06424756519007226
38197	0.22211168416367777	0.06424588318454329
38198	0.22210586941724697	0.06424420126708205
38199	0.22210005497526114	0.06424251943768161
38200	0.22209424083769633	0.06424083769633508
38201	0.2220884270045287	0.06423915604303553
38202	0.22208261347573424	0.06423747447777603
38203	0.22207680025128917	0.0642357930005497
38204	0.2220709873311695	0.06423411161134959
38205	0.22209134929982988	0.0642586048946473
38206	0.222111710202586	0.06425692299638801
38207	0.2221058968251891	0.06425524118617007
38208	0.22212625628140703	0.0642535594639866
38209	0.22212044282760607	0.06425187782983066
38210	0.22211462967809473	0.06425019628369537
38211	0.2221088168328492	0.06424851482557378
38212	0.22210300429184548	0.06424683345545902
38213	0.22212336115981474	0.06424515217334414
38214	0.2221437169623698	0.06424347097922227
38215	0.22213790396441188	0.06424178987308649
38216	0.22215825832112204	0.06424010885492987
38217	0.22215244524687966	0.06423842792474553
38218	0.22214663247684338	0.06423674708252655
38219	0.2221408200109893	0.06423506632826605
38220	0.22213500784929358	0.06423338566195709
38221	0.22215535961905758	0.06425786871091808
38222	0.22217571032389724	0.06425618753597405
38223	0.22216989770556994	0.06425450644899668
38224	0.22216408539137714	0.06425282544997907
38225	0.2221844342707652	0.06425114453891433
38226	0.22220478208549155	0.06427562392089153
38227	0.22222512883563972	0.06430010202213095
38228	0.22221931568483833	0.06429842000627813
38229	0.22223966099034764	0.06429673807842214
38230	0.2222338477635365	0.06429505623855611
38231	0.22222803484083598	0.06429337448667312
38232	0.2222222222222222	0.06429169282276627
38233	0.2222164099076714	0.06429001124682866
38234	0.2222105978971596	0.06428832975885337
38235	0.222204786190663	0.06428664835883353
38236	0.22219897478815775	0.06428496704676222
38237	0.22219316368962	0.06428328582263253
38238	0.22221350489042313	0.06428160468643758
38239	0.22220769371583984	0.06427992363817045
38240	0.2222018828451883	0.06427824267782427
38241	0.2222222222222222	0.06430271174916974
38242	0.2222164112755609	0.06430103028084305
38243	0.22221060063279555	0.06429934890045237
38244	0.2222047902939023	0.0642976676079908
38245	0.22219898025885737	0.06429598640345144
38246	0.22219317052763687	0.06429430528682738
38247	0.222187361100217	0.06429262425811175
38248	0.22218155197657394	0.06429094331729764
38249	0.22217574315668384	0.06428926246437815
38250	0.22216993464052287	0.06428758169934641
38251	0.22216412642806724	0.0642859010221955
38252	0.2221583185192931	0.06428422043291854
38253	0.22215251091417668	0.06428253993150863
38254	0.2221467036126941	0.06428085951795891
38255	0.2221408966148216	0.06427917919226245
38256	0.22213508992053535	0.06427749895441238
38257	0.22212928352981154	0.06427581880440181
38258	0.22212347744262637	0.06427413874222385
38259	0.22211767165895607	0.06427245876787162
38260	0.2221118661787768	0.06427077888133821
38261	0.22210606100206476	0.06426909908261677
38262	0.2221002561287962	0.06426741937170038
38263	0.22209445155894728	0.06426573974858218
38264	0.22208864729249425	0.06426406021325527
38265	0.2220828433294133	0.06426238076571279
38266	0.22207703966968065	0.06426070140594783
38267	0.22207123631327252	0.06425902213395354
38268	0.22206543326016515	0.064257342949723
38269	0.22205963051033473	0.06425566385324936
38270	0.2220538280637575	0.06425398484452574
38271	0.2220741553656816	0.06425230592354525
38272	0.22206835284280937	0.06425062709030101
38273	0.2220625506231547	0.06424894834478614
38274	0.22205674870669384	0.06424726968699378
38275	0.222050947093403	0.06424559111691705
38276	0.22204514578325843	0.06424391263454907
38277	0.22203934477623638	0.06424223423988296
38278	0.22203354407231307	0.06424055593291185
38279	0.22202774367146477	0.06423887771362888
38280	0.22202194357366772	0.06423719958202717
38281	0.22201614377889814	0.06423552153809985
38282	0.22201034428713234	0.06423384358184003
38283	0.22203066635321161	0.06423216571324086
38284	0.22202486678507993	0.06423048793229548
38285	0.22201906751991643	0.064228810238997
38286	0.22201326855769732	0.06422713263333855
38287	0.22200746989839892	0.06422545511531329
38288	0.2220016715419975	0.06422377768491433
38289	0.22202199065005615	0.06422210034213481
38290	0.2220161922172891	0.06422042308696788
38291	0.22201039408738346	0.06421874591940666
38292	0.22200459626031546	0.06421706883944427
38293	0.2220249131695088	0.06421539184707388
38294	0.22201911526609913	0.06421371494228861
38295	0.22203943073508292	0.0642120381250816
38296	0.22205974514309587	0.064210361395446
38297	0.22205394678434343	0.06420868475337493
38298	0.22204814872839312	0.06420700819886156
38299	0.22206846131752786	0.064205331731899
38300	0.2220626631853786	0.06420365535248042
38301	0.22208297433487376	0.06422808803947677
38302	0.22207717612657302	0.06422641115346457
38303	0.22207137822102707	0.06422473435501136
38304	0.2220655806182122	0.06422305764411028
38305	0.2220597833181047	0.06422138102075448
38306	0.22205398632068082	0.06421970448493708
38307	0.22204818962591694	0.06421802803665126
38308	0.2220423932337893	0.06421635167589015
38309	0.22203659714427418	0.0642146754026469
38310	0.22203080135734796	0.06421299921691465
38311	0.22202500587298687	0.06421132311868653
38312	0.22201921069116726	0.06420964710795574
38313	0.22201341581186543	0.06420797118471537
38314	0.22203372135511823	0.06420629534895861
38315	0.2220279263995824	0.06420461960067858
38316	0.222048230504228	0.06420294393986846
38317	0.22204243547250568	0.06420126836652139
38318	0.22206273813873376	0.06422569027611044
38319	0.22205694303087242	0.06422401419661265
38320	0.22205114822546973	0.0642223382045929
38321	0.22207144907491977	0.0642467576524621
38322	0.22209174886488178	0.06424508115442827
38323	0.22211204759543876	0.06424340474388748
38324	0.22213234526667364	0.0642417284208329
38325	0.2221265492498369	0.06424005218525766
38326	0.22212075353545896	0.06423837603715493
38327	0.22211495812351606	0.06423669997651786
38328	0.22210916301398456	0.0642350240033396
38329	0.22212945811265622	0.06425943802342873
38330	0.22212366292721106	0.06425776154448212
38331	0.22211786804414183	0.06425608515300932
38332	0.22211207346342482	0.06425440884900345
38333	0.2221062791850364	0.06425273263245768
38334	0.2221004852089529	0.06425105650336516
38335	0.22212077735750618	0.06424938046171906
38336	0.2221149833055092	0.06424770450751252
38337	0.2221352740172679	0.064272113102225
38338	0.22212947988940476	0.0642704366424957
38339	0.22214976916455828	0.06426876027022092
38340	0.22214397496087637	0.06426708398539384
38341	0.22213818105944028	0.06426540778800761
38342	0.22213238746022637	0.0642637316780554
38343	0.222126594163211	0.06426205565553035
38344	0.22212080116837055	0.06426037972042561
38345	0.2221410874951102	0.06425870387273439
38346	0.22213529442445104	0.0642570281124498
38347	0.22212950165593137	0.06425535243956502
38348	0.22212370918952748	0.06425367685407322
38349	0.22211791702521577	0.06425200135596756
38350	0.22211212516297263	0.0642503259452412
38351	0.22210633360277438	0.06424865062188731
38352	0.22212661660408844	0.06427304964539007
38353	0.22212082496805988	0.06427137381691132
38354	0.22211503363404078	0.06426969807581999
38355	0.22210924260200757	0.06426802242210924
38356	0.22210345187193659	0.06426634685577223
38357	0.22212373230440338	0.06426467137680215
38358	0.222117941498514	0.06426299598519214
38359	0.22211215099455148	0.06426132068093537
38360	0.22210636079249219	0.06425964546402503
38361	0.2221005708923125	0.06425797033445427
38362	0.22212084875658203	0.06425629529221626
38363	0.2221150587805959	0.06425462033730417
38364	0.22210926910645395	0.06425294546971119
38365	0.22210347973413266	0.06425127068943047
38366	0.2220976906636084	0.06424959599645519
38367	0.22209190189485756	0.06424792139077853
38368	0.22208611342785656	0.06424624687239366
38369	0.22208032526258178	0.06424457244129375
38370	0.2221005994266354	0.06424289809747198
38371	0.22209481118553073	0.06424122384092153
38372	0.22208902324611696	0.06423954967163557
38373	0.22208323560837046	0.06423787558960728
38374	0.2220774482722677	0.06423620159482983
38375	0.22207166123778502	0.06423452768729641
38376	0.2220658745048989	0.06423285386700021
38377	0.22206008807358574	0.06423118013393439
38378	0.22205430194382197	0.06422950648809214
38379	0.22204851611558404	0.06422783292946664
38380	0.22206878582595102	0.06422615945805107
38381	0.2220629999218363	0.06422448607383861
38382	0.22208326819863478	0.06424886665624512
38383	0.22210353541932626	0.0642732459682672
38384	0.22209774906210922	0.06427157148812004
38385	0.2220919630063827	0.06426989709521949
38386	0.2221122284166102	0.0642682227895587
38387	0.22210644228514861	0.06426654857113086
38388	0.22210065645514224	0.06426487443992915
38389	0.22209487092656752	0.06426320039594675
38390	0.2220890856994009	0.06426152643917687
38391	0.22210934854523195	0.06425985256961267
38392	0.22210356324234215	0.06425817878724735
38393	0.22209777824082516	0.06425650509207408
38394	0.2220919935406574	0.06425483148408606
38395	0.22208620914181534	0.06425315796327646
38396	0.22208042504427544	0.0642514845296385
38397	0.22207464124801415	0.06424981118316535
38398	0.2220949007760821	0.0642481379238502
38399	0.22208911690408603	0.06424646475168624
38400	0.22208333333333333	0.06424479166666666
38401	0.22207755006380042	0.06424311866878467
38402	0.22209780740586427	0.06426748606843394
38403	0.22211806369294065	0.06429185219904696
38404	0.22211227997083638	0.06429017810644724
38405	0.2221064965499284	0.06428850410102852
38406	0.2221007134301932	0.06428683018278394
38407	0.22209493061160726	0.06428515635170672
38408	0.22208914809414707	0.06428348260779004
38409	0.22208336587778907	0.0642818089510271
38410	0.22207758396250976	0.06428013538141109
38411	0.22207180234828564	0.0642784618989352
38412	0.2220660210350932	0.06427678850359263
38413	0.22208627287636998	0.06430114804883763
38414	0.22208049148747852	0.06429947415004945
38415	0.22207471039958349	0.06429780033840947
38416	0.2220689296126614	0.06429612661391088
38417	0.2220631491266887	0.06429445297654685
38418	0.22205736894164194	0.06429277942631058
38419	0.22205158905749758	0.06429110596319529
38420	0.22204580947423216	0.06428943258719418
38421	0.22204003019182217	0.06428775929830041
38422	0.2220602779657488	0.06428608609650721
38423	0.22205449860760482	0.06428441298180777
38424	0.22204871955028108	0.0642827399541953
38425	0.22204294079375406	0.06428106701366298
38426	0.2220371623380003	0.06427939416020403
38427	0.22203138418299634	0.06427772139381165
38428	0.22202560632871865	0.06427604871447902
38429	0.22201982877514378	0.06427437612219938
38430	0.22201405152224823	0.06427270361696591
38431	0.22203429523041296	0.06429705185917618
38432	0.22202851790174855	0.06429537885095754
38433	0.2220487601800536	0.06431972523612521
38434	0.2220429827756674	0.06431805172503513
38435	0.22203720567191362	0.06431637830102771
38436	0.22203142886876887	0.06431470496409616
38437	0.22205166896479955	0.06431303171423368
38438	0.2220458920859566	0.06431135855143348
38439	0.2220401155076875	0.06430968547568876
38440	0.22206035379812694	0.06430801248699272
38441	0.222080591035613	0.06430633958533857
38442	0.2220748140055148	0.06430466677071953
38443	0.22206903727596702	0.0643029940431288
38444	0.22208927270835502	0.06430132140255956
38445	0.2220834959032384	0.06429964884900508
38446	0.22207771939863705	0.06429797638245852
38447	0.22207194319452753	0.0642963040029131
38448	0.22206616729088638	0.06429463171036205
38449	0.22206039168769018	0.06429295950479856
38450	0.2220806241872562	0.06429128738621587
38451	0.22207484850849132	0.06428961535460716
38452	0.22206907313013627	0.06428794340996567
38453	0.22208930382544925	0.06428627155228461
38454	0.2220835283715608	0.06428459978155719
38455	0.22207775321804707	0.06428292809777662
38456	0.22207197836488454	0.06428125650093613
38457	0.2220922068804119	0.06427958499102894
38458	0.22208643195173955	0.06427791356804827
38459	0.22208065732338333	0.06427624223198732
38460	0.2220748829953198	0.06427457098283931
38461	0.22206910896752555	0.06427289982059749
38462	0.22208933492798086	0.06427122874525505
38463	0.22208356082468866	0.06426955775680523
38464	0.2220777870216306	0.06426788685524126
38465	0.2220720135187833	0.06426621604055635
38466	0.22209223730047314	0.06426454531274373
38467	0.22208646372215146	0.0642628746717966
38468	0.2220806904440054	0.06426120411770822
38469	0.2220749174660116	0.06425953365047181
38470	0.22209513906940473	0.06425786327008058
38471	0.22208936601596008	0.06425619297652778
38472	0.22208359326263255	0.06425452276980662
38473	0.22210381306370702	0.06425285264991033
38474	0.22209804023496388	0.06425118261683214
38475	0.2220922677063028	0.0642495126705653
38476	0.22208649547770037	0.06424784281110303
38477	0.22210671310133326	0.06424617303843855
38478	0.2221269296740995	0.0642445033525651
38479	0.2221211569947244	0.06424283375347592
38480	0.22214137214137214	0.06424116424116424
38481	0.2221615862373639	0.06426548166627687
38482	0.22215581310742685	0.06426381165220103
38483	0.22215004027752513	0.0642621417249175
38484	0.22214426774763538	0.0642604718844195
38485	0.22213849551773418	0.06425880213070027
38486	0.22215870706230836	0.06425713246375306
38487	0.22215293475719075	0.06425546288357108
38488	0.22214716275202662	0.06425379339014758
38489	0.2221413910467926	0.0642521239834758
38490	0.2221356196414653	0.06425045466354898
38491	0.2221298485360214	0.06424878543036035
38492	0.2221240777304375	0.06424711628390314
38493	0.2221183072246902	0.06424544722417062
38494	0.22211253701875616	0.06424377825115603
38495	0.22210676711261204	0.06424210936485258
38496	0.22212697423108893	0.06424044056525353
38497	0.2221212042496818	0.06423877185235213
38498	0.2221154345680295	0.06423710322614162
38499	0.2221356398867503	0.06423543468661523
38500	0.22212987012987012	0.06423376623376624
38501	0.2221241006727098	0.06423209786758785
38502	0.22214430419199002	0.06425640226481741
38503	0.2221385346596369	0.06425473339739761
38504	0.22213276542696864	0.0642530646166632
38505	0.22212699649396184	0.06425139592260745
38506	0.22212122786059316	0.0642497273152236
38507	0.22214142883112162	0.06424805879450489
38508	0.22213566012257194	0.06424639036044458
38509	0.22215585966916826	0.06424472201303591
38510	0.2221500908854843	0.06424305375227214
38511	0.2221443224013918	0.0642413855781465
38512	0.22216452014956378	0.06423971749065227
38513	0.22215875159037207	0.06423804948978266
38514	0.22215298333073688	0.06423638157553098
38515	0.2221472153706348	0.06423471374789043
38516	0.22216741094610032	0.0642330460068543
38517	0.22216164291092244	0.06423137835241581
38518	0.22215587517524274	0.06422971078456825
38519	0.22215010773903787	0.06422804330330487
38520	0.22214434060228452	0.0642263759086189
38521	0.22213857376495938	0.06422470860050362
38522	0.2221328072270391	0.06422304137895228
38523	0.22212704098850036	0.06422137424395816
38524	0.22212127504931992	0.06421970719551448
