Total_runs	Turns
42352	6
42353	18
42354	18
42355	29
42356	19
42357	10
42359	10
42360	1
42361	7
42362	19
42363	17
42364	20
42367	42
42369	24
42370	13
42371	14
42372	11
42373	18
42374	26
42375	26
42376	38
42377	37
42378	16
42379	22
42380	9
42381	10
42382	3
42383	15
42384	33
42385	37
42386	10
42387	8
42388	35
42389	5
42390	27
42391	18
42392	9
42393	18
42394	20
42395	19
42396	10
42397	12
42399	32
42400	8
42401	10
42402	9
42403	20
42404	33
42406	7
42408	23
42409	34
42410	17
42411	20
42412	29
42413	19
42414	19
42415	5
42416	3
42417	34
42418	1
42419	4
42420	9
42421	15
42422	8
42423	8
42424	2
42426	10
42427	39
42428	20
42429	11
42430	21
42431	37
42432	11
42433	12
42434	18
42435	27
42436	39
42437	23
42438	30
42439	15
42440	15
42442	10
42443	48
42444	8
42445	32
42447	18
42449	9
42450	22
42451	18
42452	22
42454	7
42455	23
42457	7
42458	26
42459	9
42460	13
42461	34
42462	7
42463	32
42464	11
42466	7
42468	18
42469	30
42470	24
42471	29
42472	5
42473	9
42474	15
42475	8
42476	13
42477	33
42478	30
42479	22
42480	19
42481	10
42482	23
42483	21
42484	22
42485	19
42486	23
42487	15
42488	8
42489	14
42490	11
42491	36
42492	10
42494	17
42495	60
42496	13
42497	8
42498	22
42499	5
42500	5
42501	18
42502	18
42503	16
42504	21
42505	25
42506	6
42507	6
42508	29
42510	27
42511	6
42512	14
42513	7
42514	22
42516	18
42517	9
42518	60
42520	17
42521	15
42522	23
42523	8
42524	22
42525	16
42526	10
42527	7
42528	25
42530	5
42531	15
42532	25
42533	39
42535	7
42536	15
42538	9
42539	5
42541	16
42542	9
42543	24
42544	13
42545	14
42546	21
42547	13
42548	39
42549	18
42550	7
42552	18
42553	3
42554	9
42558	12
42559	18
42560	25
42562	17
42564	40
42565	11
42566	7
42567	26
42568	11
42570	16
42571	13
42572	15
42573	16
42575	35
42576	9
42577	9
42578	23
42579	20
42580	17
42581	9
42582	8
42584	13
42585	33
42586	23
42587	17
42588	2
42589	16
42590	34
42591	9
42592	6
42593	12
42594	14
42595	4
42596	18
42597	29
42598	3
42599	15
42600	14
42601	32
42602	28
42604	15
42605	15
42606	17
42608	10
42610	15
42612	28
42614	10
42615	21
42616	15
42617	15
42618	11
42620	16
42621	12
42622	30
42623	3
42624	26
42625	10
42627	20
42628	16
42629	14
42630	28
42631	23
42632	1
42633	3
42634	27
42636	40
42637	18
42638	17
42639	5
42640	13
42641	15
42642	25
42643	10
42646	3
42647	11
42648	36
42649	9
42650	11
42651	14
42653	33
42654	9
42655	4
42657	12
42658	22
42659	3
42660	40
42661	9
42662	7
42663	18
42664	22
42665	19
42666	12
42667	25
42669	9
42670	34
42671	11
42673	23
42674	18
42676	3
42677	21
42678	18
42680	27
42681	17
42683	16
42684	10
42685	20
42686	41
42687	27
42689	29
42690	20
42692	16
42693	6
42694	14
42695	20
42696	3
42697	14
42698	11
42700	3
42701	46
42702	10
42704	40
42705	13
42707	23
42708	6
42709	27
42711	14
42712	16
42713	30
42714	14
42715	18
42716	32
42717	27
42718	21
42720	10
42721	9
42722	24
42723	13
42724	31
42725	21
42726	13
42727	12
42728	26
42729	4
42730	24
42731	29
42732	10
42733	10
42734	46
42735	14
42736	19
42737	43
42738	5
42739	15
42740	20
42742	26
42743	12
42744	24
42745	5
42746	7
42747	27
42748	10
42749	14
42750	25
42751	13
42752	13
42753	19
42754	17
42755	43
42756	10
42758	6
42759	15
42760	16
42761	3
42762	3
42763	18
42764	8
42765	13
42767	13
42768	21
42769	12
42770	11
42771	39
42772	15
42773	9
42774	29
42776	12
42777	17
42778	5
42779	34
42780	11
42781	18
42782	27
42783	18
42784	20
42785	33
42786	10
42787	14
42788	18
42790	9
42791	22
42792	11
42793	4
42795	26
42796	0
42797	6
42798	1
42799	22
42800	7
42801	35
42802	5
42803	16
42804	11
42805	15
42806	24
42808	36
42809	19
42810	11
42811	28
42812	37
42813	18
42814	8
42816	23
42818	31
42819	25
42820	17
42822	9
42823	13
42824	7
42825	19
42826	9
42827	24
42828	19
42829	12
42830	5
42831	13
42832	39
42833	23
42834	12
42835	27
42836	3
42837	15
42838	18
42840	9
42841	5
42842	8
42843	5
42845	10
42846	18
42847	13
42848	7
42849	4
42850	12
42851	10
42852	32
42853	6
42854	27
42855	23
42856	28
42858	38
42859	18
42860	8
42862	11
42863	33
42864	28
42865	5
42866	20
42867	13
42868	14
42869	31
42870	11
42871	24
42873	10
42874	11
42875	21
42876	12
42879	6
42880	0
42881	7
42882	22
42883	19
42884	14
42885	17
42886	13
42888	10
42889	16
42890	20
42891	12
42892	9
42893	15
42894	16
42897	6
42899	6
42900	11
42902	5
42903	17
42904	15
42905	8
42906	16
42907	24
42908	24
42910	32
42911	19
42912	6
42913	1
42915	22
42916	8
42917	11
42918	16
42919	6
42920	15
42922	14
42923	6
42925	12
42926	10
42927	36
42928	27
42929	12
42930	21
42932	0
42933	9
42934	14
42936	14
42937	9
42939	20
42940	10
42941	8
42942	10
42943	15
42944	9
42945	8
42946	18
42947	14
42948	6
42949	20
42950	17
42951	24
42953	25
42955	10
42957	7
42959	9
42960	22
42961	9
42962	18
42964	38
42965	16
42966	6
42967	6
42968	27
42970	7
42972	8
42973	12
42974	3
42975	20
42976	7
42977	32
42978	48
42979	16
42980	16
42981	20
42982	22
42983	15
42984	18
42985	23
42986	12
42987	8
42988	19
42989	15
42990	43
42991	15
42992	21
42993	15
42994	35
42996	40
42997	9
42998	16
42999	4
43000	15
43001	15
43002	22
43003	16
43004	4
43005	24
43006	26
43007	27
43009	10
43011	36
43012	19
43013	14
43014	19
43015	17
43016	14
43017	14
43018	4
43019	24
43020	14
43021	19
43022	26
43023	10
43024	11
43025	8
43026	17
43028	14
43029	17
43030	22
43031	11
43032	6
43033	10
43034	8
43035	9
43036	14
43037	26
43038	35
43040	9
43041	13
43043	22
43044	11
43045	4
43046	7
43047	11
43048	31
43049	16
43051	21
43053	24
43054	22
43055	17
43056	26
43057	16
43058	29
43060	31
43061	9
43062	25
43063	5
43064	5
43066	23
43067	12
43068	13
43069	4
43070	3
43071	12
43072	27
43073	15
43074	9
43076	23
43077	12
43079	14
43080	5
43081	16
43082	30
43083	10
43084	23
43085	12
43086	6
43087	6
43088	17
43089	17
43090	32
43091	29
43092	3
43093	12
43094	16
43095	8
43096	10
43097	4
43098	25
43099	28
43100	8
43101	17
43102	10
43103	11
43104	46
43105	29
43107	16
43108	13
43109	20
43110	12
43111	11
43112	17
43114	28
43115	20
43116	18
43117	37
43118	11
43119	21
43120	4
43121	23
43122	20
43124	12
43125	17
43126	19
43127	20
43128	15
43129	26
43130	21
43131	11
43133	8
43134	8
43135	47
43136	34
43137	9
43138	23
43139	13
43140	3
43141	9
43142	32
43143	24
43144	37
43145	9
43146	8
43148	13
43149	15
43150	31
43151	16
43152	17
43153	17
43154	11
43155	26
43157	28
43158	9
43159	9
43160	12
43161	16
43162	20
43163	5
43164	6
43165	11
43166	5
43167	8
43168	22
43169	26
43171	13
43172	33
43173	16
43174	27
43175	25
43176	6
43177	16
43178	8
43179	5
43180	15
43181	5
43182	23
43183	18
43184	55
43185	32
43187	11
43188	11
43189	9
43191	18
43192	19
43193	15
43194	12
43195	25
43196	13
43197	31
43199	50
43200	14
43201	34
43202	15
43203	1
43204	11
43205	11
43206	20
43207	28
43208	8
43209	17
43210	19
43211	7
43212	13
43213	20
43214	6
43215	12
43216	9
43217	10
43218	12
43219	20
43220	9
43221	8
43222	13
43223	10
43224	24
43225	26
43226	20
43227	7
43228	35
43229	22
43230	6
43231	8
43232	9
43233	8
43234	12
43235	18
43236	17
43237	11
43238	9
43240	8
43241	30
43242	5
43244	14
43245	21
43246	4
43247	19
43248	6
43251	10
43252	9
43253	17
43255	9
43256	6
43257	10
43258	18
43259	18
43260	19
43261	4
43262	14
43263	24
43264	31
43265	10
43267	12
43268	16
43270	14
43272	15
43274	24
43275	20
43276	21
43277	32
43278	15
43279	20
43280	19
43281	20
43282	11
43284	3
43285	16
43286	10
43287	16
43288	8
43289	39
43291	27
43292	35
43294	10
43296	58
43297	19
43300	19
43301	38
43302	9
43303	24
43304	12
43305	8
43307	20
43308	4
43309	25
43310	23
43311	14
43312	18
43313	6
43314	9
43315	23
43317	20
43318	12
43319	0
43320	24
43321	49
43322	18
43323	6
43324	11
43325	22
43326	31
43328	11
43329	0
43330	14
43331	15
43333	5
43334	12
43335	33
43336	10
43338	24
43339	6
43340	29
43341	3
43342	14
43343	10
43344	10
43345	15
43346	52
43347	25
43348	27
43349	3
43351	11
43352	14
43353	10
43354	16
43355	28
43356	7
43357	9
43358	6
43359	20
43360	19
43362	6
43363	8
43364	14
43365	12
43366	9
43368	11
43369	16
43370	26
43371	13
43372	20
43374	27
43376	12
43377	7
43379	8
43380	15
43382	20
43383	22
43384	7
43385	9
43386	13
43387	17
43388	11
43389	6
43390	28
43391	22
43392	14
43393	16
43394	6
43395	46
43396	14
43397	10
43398	0
43399	14
43400	14
43401	4
43402	21
43403	26
43405	29
43406	14
43407	4
43408	33
43409	8
43410	5
43412	17
43414	2
43416	5
43417	31
43418	27
43419	21
43420	18
43422	37
43423	22
43424	14
43425	18
43426	10
43427	0
43428	10
43429	19
43430	5
43431	32
43432	8
43433	7
43434	15
43435	28
43436	38
43437	11
43439	17
43440	28
43441	13
43442	7
43443	18
43444	14
43445	5
43446	15
43447	29
43448	33
43449	13
43451	15
43452	12
43453	16
43454	9
43455	12
43456	41
43457	16
43458	12
43459	18
43460	0
43461	27
43462	27
43463	26
43464	38
43466	20
43468	27
43469	12
43470	3
43471	14
43472	2
43473	15
43474	9
43475	21
43476	15
43477	14
43478	12
43479	18
43480	24
43481	2
43482	12
43483	28
43484	16
43485	10
43486	15
43487	11
43488	28
43490	16
43491	26
43492	1
43493	38
43494	32
43496	4
43497	16
43498	13
43499	0
43500	27
43501	31
43502	11
43503	22
43504	27
43505	15
43506	13
43509	13
43510	18
43511	37
43512	6
43513	25
43514	14
43515	10
43516	49
43517	17
43518	10
43520	11
43521	32
43522	48
43523	24
43524	17
43525	26
43527	12
43528	7
43529	15
43531	22
43533	18
43534	25
43536	17
43537	27
43538	11
43540	20
43541	13
43542	13
43543	10
43544	11
43547	7
43549	4
43550	6
43551	19
43553	11
43555	16
43557	10
43558	10
43559	1
43560	17
43561	14
43562	19
43563	18
43564	13
43565	3
43566	10
43567	2
43568	39
43569	15
43572	16
43573	22
43574	12
43575	19
43579	42
43580	2
43581	10
43582	14
43583	2
43584	17
43585	22
43586	14
43587	24
43588	28
43589	16
43590	24
43591	2
43592	13
43593	14
43594	19
43595	12
43596	9
43597	25
43598	14
43599	4
43600	24
43601	14
43602	13
43603	12
43604	40
43606	10
43607	24
43608	33
43609	27
43610	33
43611	13
43612	16
43613	31
43614	15
43616	4
43617	7
43618	7
43619	24
43621	26
43622	7
43623	1
43624	11
43625	10
43626	4
43627	8
43628	29
43629	22
43630	8
43631	5
43632	10
43633	18
43634	10
43635	4
43636	22
43638	19
43639	19
43640	20
43642	12
43643	37
43644	28
43645	28
43646	12
43647	19
43648	28
43649	12
43650	18
43652	1
43653	34
43654	5
43655	31
43656	0
43657	13
43658	18
43659	25
43660	8
43661	25
43662	26
43663	16
43664	6
43665	10
43666	13
43667	9
43669	11
43670	18
43671	11
43672	20
43673	15
43674	13
43675	5
43676	49
43677	21
43678	4
43679	4
43681	16
43683	24
43684	10
43685	12
43686	11
43687	14
43690	15
43692	15
43693	16
43694	25
43695	28
43696	19
43697	20
43698	31
43699	19
43701	12
43702	33
43703	17
43704	15
43706	3
43707	15
43708	29
43709	20
43710	12
43711	3
43712	10
43713	12
43715	8
43717	26
43718	14
43719	23
43720	32
43721	19
43723	9
43724	10
43725	5
43726	21
43727	14
43728	25
43730	22
43731	11
43732	19
43733	13
43734	19
43735	49
43736	12
43737	33
43738	8
43739	9
43740	24
43741	18
43742	26
43743	20
43744	6
43745	42
43747	28
43748	17
43749	14
43750	7
43751	12
43752	25
43753	16
43754	14
43755	8
43756	31
43757	9
43758	13
43760	12
43762	17
43764	5
43765	18
43766	20
43767	50
43768	5
43769	15
43770	3
43771	22
43772	6
43773	7
43774	5
43775	19
43778	32
43779	4
43780	1
43781	16
43782	28
43783	13
43784	10
43785	33
43786	11
43790	14
43791	33
43792	29
43793	3
43794	11
43795	11
43796	8
43797	28
43798	31
43799	5
43800	8
43801	17
43802	13
43803	30
43804	18
43806	19
43807	11
43808	12
43809	20
43810	9
43811	13
43812	4
43813	45
43814	11
43816	26
43817	20
43818	26
43821	6
43822	8
43823	20
43824	16
43825	13
43826	23
43828	20
43829	14
43830	9
43831	30
43832	25
43833	29
43835	17
43836	17
43837	29
43838	37
43839	42
43840	16
43841	4
43842	4
43843	27
43844	17
43845	29
43846	14
43848	12
43849	19
43850	27
43851	12
43854	10
43856	2
43857	11
43858	7
43859	20
43860	15
43861	11
43862	12
43863	9
43864	13
43865	9
43866	6
43867	5
43869	14
43870	6
43871	48
43873	20
43875	16
43876	11
43877	14
43878	8
43879	4
43882	27
43883	6
43884	13
43885	25
43886	11
43887	17
43888	19
43889	21
43890	15
43891	14
43893	9
43894	7
43895	26
43896	10
43897	12
43898	12
43899	14
43902	22
43903	13
43904	10
43906	36
43907	28
43908	19
43909	49
43910	20
43911	10
43912	11
43913	18
43914	8
43915	16
43916	14
43917	12
43918	12
43919	7
43920	20
43921	17
43923	15
43924	9
43925	14
43926	3
43927	13
43928	6
43929	7
43930	4
43931	14
43932	12
43933	24
43934	19
43935	15
43937	8
43938	5
43940	35
43941	6
43942	13
43943	33
43945	5
43946	15
43947	8
43949	26
43950	13
43951	14
43952	15
43953	26
43954	7
43955	7
43956	15
43957	20
43958	18
43960	8
43962	17
43963	15
43964	14
43965	28
43966	14
43967	20
43968	13
43970	24
43971	27
43972	17
43973	8
43974	2
43975	13
43976	19
43977	30
43978	22
43979	20
43980	18
43981	31
43982	9
43983	5
43984	10
43985	7
43986	4
43988	11
43989	24
43990	14
43991	20
43992	25
43993	15
43994	22
43995	7
43996	21
43997	12
43998	13
43999	14
44000	3
44001	27
44002	34
44003	20
44004	31
44005	24
44006	33
44007	17
44008	11
44009	8
44010	26
44011	25
44012	9
44013	31
44014	12
44015	17
44016	23
44017	4
44018	25
44019	12
44020	15
44021	15
44022	18
44023	18
44024	13
44025	14
44026	9
44027	17
44029	30
44030	15
44031	22
44033	11
44034	5
44035	3
44036	37
44037	6
44038	27
44039	13
44040	28
44042	22
44044	28
44045	19
44046	13
44047	25
44048	34
44050	6
44051	12
44052	7
44053	17
44056	8
44058	20
44059	8
44061	6
44062	6
44063	22
44065	29
44066	19
44067	10
44069	21
44070	12
44071	11
44072	13
44073	18
44074	8
44075	9
44076	47
44077	9
44078	19
44079	6
44080	37
44081	20
44082	1
44083	29
44084	22
44086	30
44087	5
44088	14
44089	5
44090	8
44091	18
44092	4
44093	6
44094	18
44095	16
44096	2
44097	29
44100	27
44101	17
44103	12
44104	14
44105	9
44106	11
44107	18
44108	7
44109	12
44110	22
44111	21
44112	7
44113	32
44114	12
44115	10
44116	22
44117	6
44118	10
44119	8
44120	6
44121	0
44122	13
44123	38
44124	30
44127	11
44130	13
44131	9
44133	6
44134	6
44135	14
44136	13
44137	10
44139	34
44140	31
44141	11
44142	10
44143	13
44144	13
44145	21
44146	32
44147	6
44148	6
44149	22
44150	9
44151	12
44152	17
44153	14
44154	22
44156	19
44157	12
44158	2
44159	13
44160	6
44161	28
44162	14
44163	9
44164	9
44165	5
44166	12
44167	14
44168	8
44170	7
44171	12
44172	12
44173	37
44174	27
44175	6
44178	9
44179	24
44180	25
44182	17
44183	18
44184	16
44185	8
44186	3
44187	12
44188	4
44189	9
44191	8
44192	23
44193	13
44194	12
44195	20
44196	6
44197	53
44198	2
44199	12
44200	29
44201	12
44202	19
44203	5
44205	17
44209	15
44210	5
44211	3
44212	15
44214	0
44216	8
44217	1
44219	7
44220	14
44221	6
44222	21
44224	10
44225	22
44227	10
44228	31
44229	11
44231	24
44232	5
44233	7
44234	6
44235	8
44236	26
44237	26
44238	20
44239	5
44240	16
44241	29
44242	17
44243	17
44244	7
44245	9
44246	8
44247	14
44249	14
44250	19
44252	23
44253	21
44254	7
44255	9
44256	30
44257	16
44258	32
44259	31
44260	16
44261	27
44262	13
44263	24
44264	15
44266	9
44267	26
44268	36
44271	4
44272	17
44273	17
44274	22
44275	6
44276	2
44278	31
44279	18
44280	13
44281	11
44282	33
44283	8
44284	16
44285	11
44286	10
44288	28
44290	43
44292	14
44293	13
44294	11
44295	27
44296	9
44298	9
44299	25
44300	29
44301	15
44302	8
44303	18
44304	2
44305	16
44306	7
44307	32
44308	31
44309	30
44310	6
44311	12
44312	18
44313	14
44314	12
44315	5
44316	28
44317	23
44318	11
44319	14
44320	26
44321	13
44322	22
44323	2
44324	21
44326	16
44327	18
44328	12
44329	25
44330	22
44332	22
44333	13
44334	10
44335	3
44336	27
44337	19
44338	19
44342	38
44343	35
44344	18
44345	20
44346	11
44347	7
44349	8
44351	17
44352	13
44353	3
44354	33
44355	18
44357	20
44358	13
44359	32
44360	17
44362	23
44363	7
44364	22
44365	19
44366	12
44367	8
44368	14
44369	12
44370	27
44371	21
44372	4
44373	14
44374	9
44375	18
44376	20
44377	19
44378	15
44379	21
44381	3
44382	38
44383	3
44384	14
44385	10
44387	16
44388	12
44389	1
44390	22
44391	19
44392	14
44393	24
44394	24
44395	5
44396	19
44397	13
44398	24
44399	8
44400	36
44401	33
44403	10
44404	3
44405	7
44407	15
44408	25
44410	8
44411	11
44412	20
44413	11
44415	13
44416	18
44417	29
44418	23
44419	15
44421	23
44422	21
44423	14
44424	22
44425	18
44426	21
44427	27
44428	6
44429	9
44430	7
44431	13
44432	23
44433	17
44434	14
44435	7
44436	15
44437	15
44438	12
44439	14
44440	6
44442	15
44443	31
44444	26
44446	18
44447	3
44448	19
44449	13
44450	8
44451	5
44452	21
44453	20
44454	9
44455	3
44456	11
44458	8
44459	35
44460	21
44461	29
44462	6
44463	21
44464	33
44465	32
44466	24
44467	15
44468	8
44471	6
44472	0
44473	21
44475	15
44476	24
44477	12
44479	4
44480	9
44481	10
44482	23
44484	18
44485	16
44486	45
44487	9
44489	10
44492	22
44493	12
44494	32
44495	14
44496	19
44497	12
44498	6
44500	6
44501	17
44502	21
44503	5
44504	26
44505	17
44506	8
44507	14
44508	15
44509	4
44510	17
44511	3
44512	11
44514	15
44515	6
44516	5
44517	46
44518	30
44520	5
44521	15
44522	22
44523	13
44525	8
44526	44
44527	9
44528	24
44529	7
44532	11
44533	8
44534	35
44535	9
44536	6
44537	22
44538	10
44539	7
44540	22
44541	18
44542	18
44543	8
44544	7
44545	16
44546	29
44548	16
44549	37
44550	18
44551	19
44552	10
44553	27
44554	22
44555	9
44556	22
44558	13
44559	12
44560	18
44562	17
44563	18
44564	23
44565	39
44567	19
44568	10
44569	25
44570	24
44571	18
44572	7
44573	15
44574	23
44575	11
44576	41
44577	6
44578	22
44579	14
44581	18
44582	16
44583	10
44584	25
44585	8
44587	30
44588	21
44589	15
44590	16
44591	19
44593	13
44594	8
44597	15
44598	10
44599	22
44600	16
44603	11
44604	41
44605	27
44608	4
44609	13
44610	15
44611	17
44614	33
44615	44
44616	44
44617	12
44618	23
44619	11
44620	7
44621	4
44622	4
44623	4
44624	30
44625	8
44626	11
44627	21
44628	13
44629	18
44630	21
44631	16
44632	9
44634	8
44635	36
44637	9
44638	15
44639	10
44640	31
44641	24
44642	23
44643	20
44644	12
44645	7
44646	19
44647	20
44649	17
44650	29
44651	16
44652	10
44653	22
44654	7
44655	12
44656	21
44658	9
44659	2
44660	16
44661	6
44662	8
44663	0
44664	15
44665	21
44666	20
44667	22
44668	19
44670	16
44672	17
44673	18
44674	52
44675	32
44676	28
44677	14
44678	20
44679	23
44680	13
44681	10
44682	4
44683	39
44684	8
44685	28
44686	21
44688	8
44689	24
44690	11
44692	34
44693	19
44694	10
44695	5
44696	17
44697	22
44698	17
44699	26
44700	10
44701	12
44702	7
44703	19
44705	24
44707	20
44708	24
44709	22
44711	9
44713	0
44715	40
44716	5
44717	3
44718	26
44719	14
44720	27
44722	28
44723	11
44724	18
44725	9
44726	37
44727	17
44729	37
44730	14
44732	9
44733	13
44734	21
44735	20
44736	13
44737	34
44738	14
44740	14
44741	23
44742	19
44743	18
44744	10
44745	27
44747	16
44749	18
44750	11
44751	36
44752	39
44753	9
44754	32
44755	12
44756	14
44757	14
44758	19
44759	17
44760	26
44762	28
44763	31
44765	19
44766	8
44767	10
44768	9
44770	25
44771	28
44772	11
44773	14
44774	14
44775	22
44777	8
44778	14
44779	18
44780	16
44781	18
44782	12
44783	17
44785	33
44786	15
44787	6
44788	3
44790	12
44791	32
44792	32
44793	28
44794	31
44795	16
44796	17
44797	12
44798	15
44799	19
44800	27
44801	7
44802	28
44803	12
44804	13
44805	9
44806	6
44808	7
44809	13
44810	21
44811	9
44812	18
44813	14
44814	7
44815	11
44816	13
44817	16
44818	6
44819	28
44820	23
44821	2
44822	5
44823	16
44824	14
44825	21
44826	13
44827	12
44828	26
44829	17
44830	12
44831	23
44832	7
44834	14
44835	20
44836	13
44837	30
44839	21
44840	6
44841	12
44842	12
44843	10
44844	6
44845	10
44846	9
44847	12
44848	36
44850	41
44851	29
44852	18
44853	48
44855	10
44857	13
44860	20
44861	11
44862	4
44863	25
44864	29
44865	12
44866	27
44867	6
44868	11
44869	21
44870	28
44871	7
44872	13
44873	23
44874	12
44876	28
44877	31
44878	11
44879	7
44880	23
44881	9
44883	11
44885	32
44887	12
44888	6
44890	28
44892	24
44893	8
44894	7
44895	16
44897	10
44898	14
44899	11
44900	1
44901	5
44902	8
44903	23
44905	1
44906	11
44907	12
44908	21
44909	27
44910	19
44911	3
44912	5
44913	14
44914	23
44915	11
44916	6
44918	35
44919	16
44921	20
44922	15
44923	22
44924	16
44925	13
44927	22
44929	14
44930	8
44931	0
44932	10
44933	9
44934	10
44935	8
44938	10
44939	25
44940	14
44941	9
44942	19
44944	13
44945	30
44946	5
44947	16
44948	26
44949	34
44950	5
44951	21
44952	11
44953	26
44954	20
44955	29
44956	39
44957	6
44958	17
44960	50
44962	31
44963	22
44964	47
44965	9
44966	22
44969	9
44970	16
44972	21
44973	9
44975	17
44976	10
44977	6
44978	5
44979	6
44980	20
44981	16
44982	8
44984	30
44985	25
44986	15
44988	16
44989	22
44990	6
44991	17
44992	3
44994	47
44995	18
44996	4
44997	25
44998	14
44999	6
45000	14
45002	19
45003	14
45004	40
45005	15
45006	19
45007	8
45008	13
45009	11
45011	2
45012	18
45013	18
45014	17
45015	8
45016	14
45017	12
45018	21
45019	3
45020	5
45021	8
45023	9
45024	7
45025	17
45026	4
45027	17
45028	6
45029	14
45031	21
45032	12
45033	30
45034	15
45035	10
45036	18
45038	18
45039	17
45040	6
45041	18
45042	10
45043	16
45045	25
45046	31
45048	33
45049	5
45050	27
45051	35
45052	6
45053	11
45054	7
45055	25
45056	18
45057	8
45058	22
45059	15
45060	5
45061	21
45062	16
45063	26
45064	16
45065	17
45067	13
45070	15
45071	29
45073	32
45074	6
45075	15
45076	3
45077	14
45078	21
45079	26
45080	30
45083	17
45084	18
45085	25
45086	30
45087	35
45089	34
45090	10
45092	10
45093	13
45094	10
45095	19
45096	19
45097	23
45098	26
45099	0
45100	4
45101	33
45102	2
45103	34
45104	9
45105	27
45106	34
45107	30
45109	26
45110	10
45112	17
45114	16
45115	20
45116	0
45117	4
45118	15
45120	28
45121	9
45122	5
45123	14
45124	9
45125	13
45126	11
45127	17
45129	3
45130	23
45131	0
45132	27
45133	21
45134	4
45135	2
45136	10
45137	19
45138	9
45139	13
45140	23
45141	12
45142	9
45143	29
45144	18
45145	22
45147	5
45148	24
45149	11
45150	7
45152	28
45153	30
45155	11
45156	20
45157	10
45158	3
45159	20
45160	25
45161	21
45162	21
45163	17
45164	6
45165	8
45166	5
45169	24
45170	15
45171	18
45172	12
45173	33
45175	1
45177	19
45178	47
45179	17
45180	23
45182	19
45183	24
45184	9
45185	11
45186	37
45187	10
45188	16
45189	8
45190	11
45191	11
45192	23
45193	34
45194	9
45195	17
45196	29
45197	27
45198	7
45199	16
45200	21
45201	14
45202	2
45203	16
45204	2
45205	7
45206	13
45207	14
45208	8
45209	18
45210	10
45211	13
45212	11
45214	24
45215	21
45216	26
45217	22
45218	14
45219	10
45222	10
45223	11
45224	12
45225	26
45226	0
45227	49
45228	2
45229	24
45230	13
45231	6
45232	6
45233	15
45234	52
45236	20
45237	5
45238	7
45239	5
45240	4
45242	22
45243	6
45245	28
45246	11
45248	15
45249	25
45250	21
45251	28
45252	13
45253	6
45255	24
45256	19
45257	7
45258	48
45259	18
45260	24
45261	16
45262	11
45263	18
45265	29
45266	5
45267	9
45268	22
45270	16
45271	21
45272	13
45273	10
45274	2
45275	5
45276	20
45277	37
45278	32
45279	11
45280	6
45281	0
45282	28
45283	22
45284	13
45285	11
45286	7
45287	9
45288	27
45289	7
45290	19
45291	7
45292	11
45293	15
45294	1
45296	23
45297	7
45298	5
45299	31
45300	8
45301	3
45302	12
45303	11
45304	13
45305	4
45307	29
45308	17
45309	17
45310	6
45311	10
45313	23
45314	15
45316	22
45317	28
45320	6
45321	44
45322	0
45323	22
45324	45
45325	24
45326	18
45327	7
45328	18
45329	13
45332	36
45336	14
45337	28
45338	12
45339	11
45340	9
45341	8
45342	38
45343	8
45344	10
45345	11
45346	36
45348	23
45349	12
45350	15
45351	29
45352	11
45353	41
45354	14
45355	23
45357	14
45358	13
45359	37
45360	21
45361	4
45362	19
45364	10
45366	13
45367	18
45368	38
45370	29
45372	17
45374	22
45375	17
45376	16
45378	16
45379	5
45380	11
45381	3
45382	19
45383	26
45384	5
45385	17
45386	14
45387	17
45388	6
45389	17
45390	2
45391	10
45394	9
45395	21
45396	7
45397	46
45398	10
45399	3
45400	13
45401	14
45402	21
45403	10
45404	1
45405	27
45406	7
45407	22
45408	9
45409	6
45410	4
45411	10
45412	22
45413	34
45415	28
45416	13
45417	29
45418	16
45419	21
45420	2
45421	8
45422	11
45423	9
45424	9
45425	10
45427	19
45429	28
45430	30
45431	12
45432	37
45433	4
45434	18
45435	13
45436	18
45437	3
45438	18
45439	23
45440	27
45441	23
45442	32
45443	34
45444	6
45445	9
45446	26
45447	26
45448	42
45449	19
45450	8
45451	10
45452	10
45454	38
45456	21
45457	7
45458	34
45460	9
45461	5
45462	11
45463	20
45464	37
45465	5
45467	3
45468	18
45469	31
45471	3
45472	33
45474	7
45475	17
45476	12
45477	11
45478	2
45480	20
45481	29
45482	6
45483	8
45484	9
45487	18
45489	36
45490	13
45491	12
45492	5
45493	16
45495	9
45496	17
45497	25
45498	20
45499	6
45500	25
45501	10
45503	16
45504	29
45505	4
45506	24
45508	3
45509	3
45510	17
45511	16
45512	23
45513	10
45514	9
45515	6
45516	19
45517	21
45518	3
45519	9
45520	6
45521	28
45522	23
45523	15
45524	3
45526	16
45527	16
45528	4
45529	13
45530	6
45531	10
45532	6
45533	11
45534	20
45536	26
45537	15
45539	33
45540	23
45541	15
45542	11
45543	27
45544	9
45545	11
45546	11
45547	15
45548	1
45549	5
45551	7
45552	21
45553	24
45554	2
45555	4
45556	5
45557	9
45558	19
45559	33
45560	38
45561	11
45562	10
45563	7
45564	1
45565	10
45566	21
45567	35
45568	7
45569	11
45570	11
45571	25
45572	15
45573	3
45574	8
45575	8
45576	27
45577	17
45578	17
45580	16
45581	31
45582	14
45583	13
45584	33
45586	21
45587	39
45588	10
45589	16
45591	25
45592	7
45593	8
45596	22
45597	9
45598	18
45599	22
45600	28
45602	8
45603	11
45605	23
45606	9
45607	16
45608	13
45609	13
45610	29
45611	7
45613	5
45615	14
